,Age,CompFreq,CompTotal,ConvertedComp,Country,Gender,YearsCode
48214,21.0,Monthly,2600.0,7152.0,Brazil,Man,3
48215,42.0,Monthly,4600.0,59676.0,Germany,Man,30
48216,53.0,Yearly,26000.0,28105.0,Portugal,Man,40
48217,39.0,Monthly,4000.0,51888.0,Spain,Man,25
48221,40.0,Monthly,4300.0,55776.0,Estonia,Man,30
48224,22.0,Monthly,1500.0,18000.0,Azerbaijan,Man,7
48225,25.0,Monthly,27000.0,350232.0,Austria,Man,19
48226,24.0,Monthly,19800.0,3312.0,India,Man,7
48227,40.0,Monthly,4200.0,54480.0,Italy,,30
48228,30.0,Monthly,1400.0,18156.0,Portugal,Man,13
48230,28.0,Yearly,30000.0,38778.0,United Kingdom,Man,11
48231,33.0,Yearly,95000.0,122796.0,Poland,Man,17
48233,27.0,Yearly,50000.0,54049.0,Spain,Man,10
48234,28.0,Yearly,55000.0,55000.0,United States,Man,11
48235,33.0,Yearly,44000.0,47563.0,Italy,Man,16
48237,23.0,Monthly,4000.0,10860.0,Romania,Man,8
48238,30.0,Monthly,59187.0,47388.0,South Africa,Man,10
48241,34.0,Monthly,5800000.0,20484.0,Colombia,Man,15
48244,39.0,Yearly,62000.0,67021.0,Netherlands,Man,20
48247,31.0,Yearly,600000.0,64737.0,Norway,Man,8
48249,26.0,Yearly,48000.0,51887.0,France,Man,12
48252,42.0,Yearly,55000.0,59454.0,Germany,Man,20
48253,39.0,Monthly,33600.0,41232.0,Sweden,Man,15
48256,22.0,Yearly,400000.0,7900.0,Philippines,Man,8
48258,30.0,Monthly,3000.0,8244.0,Brazil,Man,12
48259,32.0,Monthly,270000.0,50952.0,Russian Federation,Man,17
48260,28.0,Monthly,4500000.0,15888.0,Colombia,Man,7
48262,42.0,Monthly,10000.0,30372.0,Poland,Man,25
48265,34.0,Monthly,2150000.0,32364.0,Chile,Man,16
48268,31.0,Yearly,60000.0,64859.0,Germany,Man,10
48269,27.0,Monthly,42000.0,51552.0,Sweden,Man,11
48270,38.0,Yearly,65000.0,84019.0,United Kingdom,Man,13
48271,25.0,Monthly,11700.0,32160.0,Brazil,Man,8
48272,31.0,Yearly,100000.0,108098.0,Germany,Man,13
48273,24.0,Monthly,2000.0,6072.0,Poland,Man,10
48274,59.0,Yearly,100000.0,100000.0,United States,Man,50
48275,28.0,Monthly,150000.0,14892.0,Algeria,Man,7
48277,38.0,Monthly,11100.0,33720.0,Poland,Man,22
48279,22.0,Monthly,5800.0,15744.0,Romania,Man,4
48285,30.0,Yearly,65000.0,70264.0,Germany,Man,27
48286,32.0,Monthly,10500.0,28860.0,Brazil,Man,14
48288,25.0,Monthly,25000.0,17004.0,Republic of Moldova,Man,6
48289,28.0,Monthly,20000.0,60744.0,Poland,Man,15
48291,24.0,Yearly,390000.0,39888.0,Sweden,Man,10
48292,34.0,Monthly,39000.0,47868.0,Sweden,Man,17
48293,25.0,Monthly,8000.0,24300.0,Poland,Man,3
48294,26.0,Yearly,37000.0,47826.0,United Kingdom,Man,14
48295,36.0,Yearly,30000.0,32429.0,France,Woman,1
48297,33.0,Yearly,93000.0,93000.0,United States,Man,5
48298,25.0,Yearly,60000.0,45379.0,Canada,Man,7
48299,27.0,Yearly,5000000.0,44965.0,Japan,Woman,8
48301,28.0,Monthly,150000.0,16524.0,Serbia,Man,12
48302,51.0,Monthly,33000.0,115572.0,Israel,Man,30
48304,28.0,Monthly,7500.0,20616.0,Brazil,Man,7
48305,48.0,Monthly,2750.0,35676.0,Italy,Man,38
48306,32.0,Monthly,32000.0,415092.0,Germany,Man,7
48307,34.0,Yearly,80000.0,81319.0,Switzerland,Man,15
48310,33.0,Yearly,33000.0,35672.0,France,Man,14
48313,36.0,Monthly,60000.0,73644.0,Sweden,Man,30
48314,51.0,Yearly,125000.0,125000.0,United States,Man,38
48315,42.0,Monthly,31000.0,480840.0,United Kingdom,Man,17
48317,43.0,Monthly,2300.0,29832.0,Portugal,Man,27
48318,29.0,Yearly,200000.0,45814.0,Brazil,Man,8
48319,41.0,Yearly,178000.0,178000.0,United States,Man,18
48320,28.0,Monthly,15000.0,45564.0,Poland,Man,11
48322,40.0,Yearly,700000.0,11353.0,Argentina,Man,20
48324,25.0,Yearly,28000.0,30267.0,France,Man,3
48325,25.0,Monthly,3500.0,9624.0,Brazil,Man,9
48326,50.0,Yearly,44800.0,48428.0,Germany,Man,30
48327,28.0,Yearly,25000.0,32315.0,United Kingdom,Man,10
48329,27.0,Yearly,45000.0,58167.0,United Kingdom,Man,9
48331,55.0,Yearly,85000.0,85000.0,Uruguay,Man,37
48333,39.0,Monthly,2300.0,29832.0,Netherlands,Man,28
48334,26.0,Monthly,4950.0,13608.0,Brazil,Man,8
48338,31.0,Monthly,112000.0,54804.0,Ukraine,Man,17
48340,34.0,Monthly,11000.0,30240.0,Brazil,Man,19
48341,28.0,Yearly,29000.0,31348.0,Italy,Man,16
48343,30.0,Monthly,32500.0,421584.0,Spain,Man,13
48344,30.0,Monthly,6500.0,17868.0,Brazil,Man,17
48345,21.0,Yearly,28000.0,36193.0,United Kingdom,Man,5
48347,33.0,Yearly,50000.0,54049.0,France,Man,15
48348,24.0,Yearly,720000.0,10052.0,India,Man,6
48349,30.0,Monthly,1000000.0,38484.0,Hungary,Man,20
48351,28.0,Yearly,63000.0,81433.0,United Kingdom,Man,14
48353,31.0,Monthly,7000.0,13812.0,Turkey,Man,12
48354,24.0,Monthly,2100.0,27240.0,France,Man,10
48355,35.0,Monthly,12000.0,32988.0,Brazil,Man,11
48356,30.0,Yearly,50000.0,64630.0,United Kingdom,Man,12
48357,24.0,Yearly,33000.0,42656.0,United Kingdom,Man,8
48359,28.0,Yearly,840000.0,22067.0,Uruguay,Man,8
48363,32.0,Yearly,45000.0,48644.0,Spain,Man,17
48365,30.0,Yearly,85000.0,64287.0,Canada,Man,10
48368,36.0,Monthly,300000.0,56616.0,Russian Federation,Man,22
48369,40.0,Monthly,3000.0,19896.0,Bulgaria,Man,20
48370,36.0,Monthly,12000.0,32988.0,Brazil,Man,18
48371,32.0,Monthly,3000.0,36000.0,Nomadic,Man,18
48372,26.0,Weekly,2000.0,22900.0,Brazil,Man,12
48373,29.0,Monthly,3400.0,9348.0,Brazil,Man,10
48376,35.0,Yearly,232500000.0,68420.0,Colombia,Man,15
48377,23.0,Monthly,5800.0,49908.0,Singapore,Woman,5
48378,55.0,Yearly,125000.0,125000.0,United States,Man,38
48380,36.0,Yearly,35000.0,37834.0,Italy,Man,20
48381,26.0,Yearly,55000.0,71093.0,United Kingdom,Woman,9
48383,27.0,Monthly,160000.0,50436.0,Uruguay,Man,9
48384,25.0,Monthly,21000.0,25776.0,Sweden,Man,3
48385,32.0,Yearly,90000.0,90000.0,United States,Man,14
48387,45.0,Monthly,5000.0,77556.0,United Kingdom,Man,25
48388,28.0,Monthly,14000.0,38484.0,Brazil,Man,11
48390,29.0,Yearly,55000.0,59454.0,Germany,Man,15
48391,34.0,Yearly,6136.0,6136.0,United States,Man,20
48392,33.0,Yearly,38000.0,41077.0,France,Man,15
48393,35.0,Yearly,35000.0,37834.0,Italy,Man,28
48394,27.0,Yearly,35000.0,45241.0,United Kingdom,Woman,3
48397,42.0,Yearly,10000.0,10810.0,Germany,Man,20
48399,43.0,Yearly,880000.0,58710.0,South Africa,Man,35
48400,41.0,Monthly,50000.0,61368.0,Sweden,Man,20
48404,48.0,Yearly,140000.0,142308.0,Switzerland,Man,38
48405,25.0,Yearly,26000.0,28105.0,Italy,Man,4
48406,24.0,Monthly,1150000.0,24324.0,Costa Rica,Man,7
48407,31.0,Monthly,10000.0,30372.0,Poland,Man,4
48408,22.0,Yearly,44000.0,47563.0,Austria,Man,10
48410,33.0,Yearly,90000.0,90000.0,United States,Woman,7
48415,28.0,Monthly,1600000.0,268068.0,India,Man,10
48419,32.0,Yearly,126175.0,126175.0,United States,Man,20
48420,26.0,Yearly,83000.0,83000.0,United States,"Man;Non-binary, genderqueer, or gender non-conforming",8
48422,23.0,Weekly,3920.0,49600.0,Poland,Man,7
48424,48.0,Yearly,200000.0,200000.0,United States,Man,30
48425,32.0,Yearly,97500.0,97500.0,United States,Woman,14
48426,26.0,Yearly,38000.0,49119.0,United Kingdom,Man,8
48427,28.0,Yearly,150000.0,150000.0,United States,Man,12
48428,23.0,Monthly,10000.0,30372.0,Poland,Man,8
48429,34.0,Weekly,250.0,16150.0,United Kingdom,Man,22
48430,24.0,Yearly,22000.0,23782.0,Spain,Man,7
48432,35.0,Yearly,900000.0,17775.0,Philippines,Man,15
48434,30.0,Yearly,49500.0,49500.0,United States,Man,19
48435,42.0,Yearly,156000.0,156000.0,United States,Man,23
48438,26.0,Yearly,33000.0,35672.0,Spain,Man,10
48440,23.0,Monthly,2700000.0,9540.0,Colombia,Man,7
48441,29.0,Yearly,85000.0,85000.0,United States,Man,8
48442,30.0,Yearly,46000.0,59459.0,United Kingdom,Man,14
48443,28.0,Monthly,945.0,11340.0,Panama,Man,5
48444,42.0,Yearly,120000.0,120000.0,United States,Man,29
48445,32.0,Yearly,150000.0,150000.0,United States,Man,5
48448,24.0,Monthly,1500.0,19452.0,Italy,Man,11
48449,36.0,Yearly,380000.0,380000.0,United States,Man,29
48451,31.0,Monthly,100000.0,1980.0,Switzerland,Man,11
48452,26.0,Yearly,130000.0,130000.0,United States,Woman,6
48453,36.0,Yearly,110000.0,110000.0,United States,Woman,4
48454,57.0,Yearly,70000.0,75669.0,Spain,Man,45
48455,25.0,Yearly,82000.0,82000.0,United States,Man,11
48457,35.0,Monthly,1800.0,23352.0,Italy,Man,15
48459,32.0,Yearly,125000.0,94539.0,Canada,Woman,12
48460,28.0,Yearly,33550.0,43367.0,United Kingdom,Man,6
48461,28.0,Yearly,137000.0,137000.0,United States,Man,12
48463,32.0,Yearly,120000.0,120000.0,United States,Woman,12
48465,32.0,Monthly,120000.0,23352.0,Argentina,Man,14
48468,28.0,Yearly,115000.0,86976.0,Canada,Man,9
48469,40.0,Monthly,56000.0,68724.0,Sweden,Man,18
48470,30.0,Yearly,103000.0,77900.0,Canada,Man,12
48472,33.0,Yearly,120000.0,120000.0,United States,Man,20
48474,44.0,Yearly,67800.0,67800.0,United States,Woman,5
48475,36.0,Monthly,45000.0,55224.0,Sweden,Man,23
48478,24.0,Yearly,35000.0,37834.0,Ireland,Man,6
48479,23.0,Yearly,120000.0,120000.0,United States,Man,7
48480,56.0,Monthly,10000.0,129720.0,Netherlands,Man,41
48482,30.0,Monthly,220000.0,12660.0,Guyana,Woman,12
48483,55.0,Yearly,50000.0,64630.0,United Kingdom,Man,45
48484,37.0,Monthly,60000.0,29364.0,Ukraine,Man,14
48485,54.0,Monthly,5000.0,64860.0,Finland,Man,37
48486,34.0,Yearly,85000.0,109871.0,United Kingdom,Man,12
48487,43.0,Yearly,80000.0,60505.0,Canada,Man,22
48488,35.0,Monthly,4500.0,58368.0,Germany,Man,20
48490,34.0,Yearly,115000.0,115000.0,United States,Man,20
48491,26.0,Monthly,10000.0,27492.0,Brazil,Man,13
48492,22.0,Yearly,86000.0,87418.0,Switzerland,Man,5
48494,51.0,Yearly,60000.0,45379.0,Canada,Man,17
48495,51.0,Weekly,2400.0,120000.0,United States,Man,39
48497,34.0,Yearly,105000.0,105000.0,United States,Man,20
48501,28.0,Yearly,2000000.0,86606.0,Czech Republic,Man,12
48505,28.0,Yearly,135000.0,135000.0,United States,Man,19
48508,44.0,Yearly,140000.0,140000.0,United States,Man,24
48509,51.0,Yearly,108000.0,108000.0,United States,Man,37
48511,23.0,Monthly,2766.0,35880.0,Netherlands,Man,6
48512,47.0,Yearly,174350.0,174350.0,United States,Man,24
48513,37.0,Yearly,47000.0,60752.0,United Kingdom,Man,28
48514,29.0,Monthly,4000.0,51888.0,Belgium,Man,11
48518,30.0,Yearly,100000.0,100000.0,United States,Man,11
48520,22.0,Yearly,75000.0,75000.0,United States,Man,5
48521,28.0,Yearly,65000.0,70264.0,France,Man,16
48522,38.0,Monthly,3000000.0,45156.0,Chile,Man,23
48523,46.0,Yearly,130000.0,130000.0,United States,Man,34
48525,57.0,Yearly,48000.0,62045.0,United Kingdom,Man,43
48526,29.0,Yearly,55000.0,41597.0,Canada,Man,13
48527,49.0,Monthly,5500000.0,19428.0,Colombia,Man,24
48528,39.0,Yearly,574000.0,167524.0,Israel,Man,28
48533,39.0,Monthly,14200.0,39036.0,Brazil,Man,23
48534,27.0,Yearly,80000.0,80000.0,United States,Man,6
48537,30.0,Yearly,75000.0,75000.0,United States,Man,15
48540,54.0,Yearly,18000.0,18000.0,United States,Woman,37
48542,29.0,Yearly,35000.0,45241.0,United Kingdom,Man,17
48543,24.0,Yearly,94000.0,94000.0,United States,Man,10
48544,41.0,Monthly,60000.0,38784.0,Mexico,Man,18
48545,34.0,Yearly,150000.0,150000.0,United States,Man,21
48547,41.0,Yearly,1900000.0,26527.0,India,Man,23
48548,33.0,Yearly,200000.0,258519.0,United Kingdom,Man,16
48549,27.0,Yearly,57800.0,57800.0,United States,Man,10
48550,23.0,Yearly,74000.0,74000.0,United States,Woman,3
48551,37.0,Yearly,80000.0,80000.0,United States,Man,7
48554,60.0,Yearly,100000.0,100000.0,United States,Man,38
48555,55.0,Yearly,125000.0,94539.0,Canada,Man,46
48556,28.0,Yearly,37500.0,48472.0,United Kingdom,Man,3
48557,24.0,Yearly,89000.0,89000.0,United States,Man,6
48558,33.0,Yearly,1300000.0,21084.0,Argentina,Man,21
48560,23.0,Yearly,57500.0,74324.0,United Kingdom,Woman,5
48561,31.0,Yearly,150000.0,150000.0,United States,Man,20
48565,28.0,Monthly,5000.0,60000.0,Dominican Republic,Man,11
48568,40.0,Yearly,120000.0,120000.0,United States,Man,30
48569,37.0,Yearly,115000.0,115000.0,United States,Man,25
48570,27.0,Yearly,133000.0,133000.0,United States,Man,15
48571,27.0,Monthly,3350.0,43452.0,Germany,Man,15
48572,31.0,Yearly,54000.0,69800.0,United Kingdom,Man,19
48574,36.0,Yearly,80000.0,80000.0,United States,Woman,12
48575,30.0,Yearly,31500.0,40717.0,United Kingdom,Man,10
48576,41.0,Yearly,100000.0,100000.0,United States,Man,21
48578,31.0,Monthly,2500.0,32424.0,Slovenia,Man,16
48580,30.0,Yearly,50000.0,50000.0,United States,Man,15
48581,47.0,Yearly,290000.0,290000.0,United States,Woman,40
48582,40.0,Yearly,65000.0,65000.0,United States,Man,20
48583,33.0,Yearly,92000.0,92000.0,United States,Man,10
48585,25.0,Yearly,21000.0,22701.0,Spain,Man,7
48587,23.0,Monthly,3100.0,8520.0,Brazil,Man,8
48589,51.0,Monthly,40000.0,49092.0,Sweden,Man,37
48591,30.0,Yearly,156000.0,156000.0,United States,Man,17
48592,35.0,Yearly,38000.0,41077.0,Spain,Man,20
48593,25.0,Monthly,2700.0,35028.0,Netherlands,Man,15
48595,34.0,Monthly,37000.0,45408.0,Sweden,Man,3
48599,29.0,Yearly,110000.0,110000.0,United States,Man,6
48601,37.0,Monthly,12000.0,32988.0,Brazil,Man,20
48602,37.0,Yearly,50000.0,64630.0,United Kingdom,Man,19
48603,34.0,Yearly,96000.0,72606.0,Canada,Man,10
48606,58.0,Yearly,200000.0,200000.0,United States,Man,42
48607,21.0,Weekly,350.0,17500.0,United States,Man,9
48609,25.0,Yearly,85000.0,85000.0,United States,Man,7
48610,55.0,Yearly,50000.0,50000.0,United States,Man,40
48611,35.0,Yearly,120000.0,120000.0,United States,Man,18
48614,30.0,Yearly,59000.0,76263.0,United Kingdom,Man,12
48616,51.0,Yearly,140000.0,105884.0,Canada,Man,34
48617,33.0,Yearly,45000.0,34034.0,Canada,Man,19
48618,48.0,Yearly,43000.0,55582.0,United Kingdom,Man,38
48620,37.0,Monthly,14000.0,38484.0,Brazil,Man,19
48621,45.0,Yearly,136000.0,136000.0,United States,Man,20
48622,25.0,Yearly,105000.0,105000.0,United States,Man,7
48623,34.0,Monthly,2500.0,32424.0,Serbia,Man,13
48624,33.0,Yearly,110000.0,110000.0,United States,Man,12
48629,25.0,Yearly,96000.0,96000.0,United States,Man,5
48630,32.0,Yearly,2800000.0,39093.0,India,Man,13
48633,33.0,Yearly,200000.0,200000.0,United States,Man,7
48635,35.0,Yearly,124000.0,124000.0,United States,Man,
48637,25.0,Yearly,99000.0,99000.0,United States,Man,8
48638,35.0,Yearly,150000.0,150000.0,United States,Man,22
48639,35.0,Yearly,60000.0,60000.0,United States,Man,5
48640,34.0,Yearly,150000.0,150000.0,United States,Woman,10
48641,45.0,Yearly,0.0,0.0,United Kingdom,Man,15
48642,36.0,Yearly,108000.0,108000.0,United States,Man,19
48643,28.0,Yearly,85000.0,85000.0,United States,Man,9
48644,44.0,Yearly,160000.0,160000.0,United States,Man,33
48645,37.0,Yearly,70000000.0,58686.0,Republic of Korea,Man,8
48646,43.0,Yearly,115000.0,86976.0,Canada,Man,23
48648,35.0,Yearly,96250.0,96250.0,United States,Man,14
48653,32.0,Yearly,82800.0,18967.0,Brazil,Man,11
48657,36.0,Yearly,55000.0,71093.0,United Kingdom,Man,13
48659,22.0,Monthly,18000.0,233496.0,Spain,Man,3
48660,27.0,Yearly,67500.0,67500.0,Canada,Man,10
48661,30.0,Monthly,35000.0,16896.0,Honduras,Man,10
48663,39.0,Yearly,205000.0,205000.0,United States,Man,12
48666,25.0,Monthly,4455.0,57792.0,Germany,Man,14
48667,36.0,Yearly,118000.0,118000.0,United States,Man,19
48669,32.0,Monthly,800.0,10380.0,Slovakia,Man,19
48670,45.0,Yearly,148000.0,148000.0,United States,Man,35
48674,37.0,Yearly,76000.0,76000.0,United States,Man,21
48675,48.0,Weekly,700.0,35000.0,United States,Man,45
48676,36.0,Yearly,53000.0,68507.0,United Kingdom,Man,18
48679,40.0,Yearly,80000.0,80000.0,United States,Man,25
48682,29.0,Monthly,34000.0,59052.0,Denmark,Woman,6
48683,31.0,Yearly,62000.0,62000.0,United States,Man,12
48684,37.0,Yearly,85000.0,64287.0,Canada,Man,20
48686,39.0,Yearly,160000.0,121010.0,Canada,Man,25
48687,42.0,Yearly,115000.0,115000.0,United States,Man,25
48689,29.0,Monthly,5000.0,64860.0,France,Man,16
48690,28.0,Yearly,1250000.0,17452.0,India,Man,14
48694,33.0,Yearly,175000.0,175000.0,United States,Man,9
48695,49.0,Yearly,125000.0,125000.0,United States,Man,25
48696,41.0,Monthly,65000.0,42012.0,Mexico,Man,17
48697,21.0,Weekly,820.0,31000.0,Canada,Man,10
48700,60.0,Yearly,110000.0,110000.0,United States,Man,40
48704,25.0,Yearly,116000.0,116000.0,United States,Woman,9
48705,44.0,Weekly,1575.0,101800.0,United Kingdom,Man,22
48706,41.0,Yearly,68000.0,87896.0,United Kingdom,Man,33
48708,31.0,Yearly,77000.0,77000.0,United States,Man,3
48710,33.0,Monthly,30000.0,14484.0,United States,Man,9
48711,28.0,Monthly,9300.0,28248.0,Poland,Man,12
48713,50.0,Yearly,140000.0,140000.0,United States,Man,38
48714,25.0,Yearly,85000.0,85000.0,United States,Man,10
48716,25.0,Yearly,900000.0,12566.0,India,Man,7
48717,32.0,Yearly,103000.0,103000.0,United States,Man,21
48718,24.0,Yearly,70000.0,52942.0,Canada,Man,10
48721,31.0,Yearly,46000.0,46000.0,United States,Man,9
48722,41.0,Yearly,97000.0,73362.0,Canada,Man,35
48723,35.0,Monthly,4100.0,53184.0,Germany,Man,21
48724,30.0,Yearly,94000.0,71093.0,Canada,Man,10
48726,57.0,Yearly,130000.0,130000.0,United States,Man,26
48727,24.0,Yearly,86000.0,86000.0,United States,Man,3
48728,49.0,Yearly,128000.0,128000.0,United States,Man,35
48729,23.0,Yearly,140000.0,140000.0,United States,Man,13
48730,51.0,Yearly,1200.0,1200.0,United States,Man,15
48731,27.0,Monthly,10000.0,27492.0,Brazil,Man,11
48733,42.0,Yearly,200000.0,200000.0,United States,Man,35
48735,32.0,Yearly,145000.0,109665.0,Canada,Man,14
48736,28.0,Yearly,84000.0,84000.0,United States,Woman,21
48737,56.0,Monthly,2500.0,32424.0,Austria,Man,41
48738,24.0,Yearly,100.0,100.0,United States,Man,8
48739,24.0,Yearly,80000.0,80000.0,United States,Man,6
48740,38.0,Yearly,80000.0,80000.0,United States,Woman,5
48741,39.0,Yearly,112000.0,112000.0,United States,Man,25
48742,43.0,Yearly,95000.0,95000.0,United States,Woman,16
48743,42.0,Yearly,100000.0,100000.0,United States,Man,20
48744,23.0,Yearly,70000.0,70000.0,United States,Man,10
48746,32.0,Yearly,45000.0,45000.0,United States,Man,2
48751,31.0,Monthly,9000.0,24744.0,Brazil,Man,13
48752,28.0,Yearly,116000.0,116000.0,United States,Woman,5
48753,31.0,Yearly,110000.0,110000.0,United States,Man,21
48754,25.0,Monthly,1620.0,21012.0,Austria,Man,10
48755,23.0,Yearly,78624.0,59464.0,Canada,Man,10
48756,39.0,Yearly,225000.0,225000.0,United States,Man,20
48757,44.0,Yearly,140000.0,140000.0,United States,Man,36
48758,30.0,Yearly,70000.0,70000.0,United States,Man,14
48759,39.0,Yearly,70000.0,70000.0,United States,Man,21
48760,25.0,Yearly,51000.0,55130.0,Germany,Man,8
48764,32.0,Yearly,145000.0,145000.0,United States,Man,18
48765,34.0,Weekly,4000.0,200000.0,United States,Man,20
48770,31.0,Yearly,38000.0,41077.0,Netherlands,Man,14
48771,24.0,Yearly,84000.0,84000.0,United States,Man,7
48772,26.0,Yearly,130000.0,130000.0,United States,Man,7
48773,41.0,Weekly,5000.0,250000.0,United States,Man,32
48774,25.0,Monthly,84000.0,16344.0,Argentina,Man,8
48775,27.0,Yearly,65000.0,65000.0,United States,Man,5
48777,32.0,Yearly,99000.0,99000.0,United States,Man,13
48780,34.0,Yearly,82000.0,82000.0,United States,Man,17
48782,27.0,Monthly,70000.0,36372.0,Czech Republic,Man,12
48783,38.0,Yearly,78000.0,78000.0,United States,Woman,24
48786,34.0,Weekly,670.0,36200.0,Serbia,Man,4
48787,22.0,Monthly,740.0,9600.0,Germany,Man,8
48788,36.0,Yearly,65000.0,70264.0,Germany,Woman,8
48789,25.0,Monthly,2600.0,7152.0,Brazil,Man,3
48792,40.0,Yearly,33500.0,43302.0,United Kingdom,Man,24
48796,29.0,Yearly,93000.0,93000.0,United States,Man,12
48797,27.0,Yearly,100000.0,100000.0,United States,Woman,11
48798,46.0,Yearly,94500.0,102153.0,Germany,Man,34
48800,25.0,Yearly,61000.0,46135.0,Canada,Woman,7
48802,22.0,Monthly,60000.0,11676.0,Argentina,Woman,3
48803,54.0,Yearly,100000.0,100000.0,United States,Man,40
48811,29.0,Monthly,7500.0,90000.0,United States,Man,15
48812,43.0,Yearly,80000.0,86478.0,France,Man,29
48815,55.0,Yearly,120000.0,120000.0,United States,Man,43
48816,42.0,Yearly,98000.0,74119.0,Canada,Man,25
48818,40.0,Yearly,150000.0,150000.0,United States,Man,22
48819,24.0,Monthly,4604.0,59724.0,Germany,Man,10
48820,20.0,Yearly,45000.0,34034.0,Canada,Man,10
48822,24.0,Yearly,79000.0,50473.0,New Zealand,Man,12
48824,28.0,Monthly,3300.0,42804.0,Netherlands,Man,12
48829,33.0,Monthly,6000.0,21288.0,Peru,Man,15
48834,21.0,Monthly,35000.0,22620.0,Mexico,Man,9
48840,25.0,Monthly,2120.0,5832.0,Brazil,Man,4
48842,29.0,Yearly,700000.0,71593.0,Sweden,Man,14
48844,26.0,Yearly,72000.0,72000.0,United States,Man,10
48845,30.0,Yearly,164000.0,164000.0,United States,Man,12
48846,30.0,Yearly,120307.0,90990.0,Canada,Woman,8
48847,27.0,Yearly,160000.0,160000.0,United States,Man,8
48848,45.0,Yearly,135000.0,135000.0,United States,Man,19
48849,30.0,Yearly,150000.0,113447.0,Canada,Man,15
48850,38.0,Yearly,150000.0,113447.0,Canada,Man,24
48851,30.0,Yearly,109000.0,109000.0,United States,Man,12
48853,40.0,Yearly,190000.0,190000.0,United States,Man,30
48854,26.0,Weekly,8000.0,21550.0,Mexico,Man,13
48856,28.0,Monthly,1622.0,25164.0,United Kingdom,Man,13
48857,49.0,Yearly,150000.0,150000.0,United States,"Non-binary, genderqueer, or gender non-conforming",More than 50 years
48858,27.0,Yearly,60000.0,45379.0,Canada,Man,8
48862,37.0,Yearly,60000.0,64859.0,Netherlands,Man,20
48865,39.0,Monthly,3430.0,44496.0,Germany,Man,
48866,32.0,Yearly,105000.0,105000.0,United States,Man,10
48867,28.0,Monthly,7000.0,19236.0,Brazil,Man,16
48870,35.0,Yearly,90000.0,68068.0,Canada,Man,18
48871,37.0,Monthly,1200.0,14400.0,Colombia,Man,25
48872,52.0,Yearly,90000.0,90000.0,United States,Man,40
48873,30.0,Yearly,82000.0,82000.0,United States,Man,5
48874,28.0,Yearly,57000.0,61616.0,Germany,Man,11
48875,28.0,Yearly,114000.0,114000.0,United States,Woman,15
48876,53.0,Yearly,182000.0,182000.0,United States,Man,40
48877,39.0,Yearly,47000.0,60752.0,United Kingdom,Man,15
48879,23.0,Yearly,70000.0,70000.0,United States,Woman,13
48881,29.0,Yearly,56700.0,42883.0,Canada,Man,6
48882,28.0,Yearly,135500.0,135500.0,United States,Man,10
48883,27.0,Yearly,70000.0,52942.0,Canada,Man,8
48884,26.0,Monthly,18000.0,54672.0,Poland,Man,12
48885,30.0,Monthly,4000.0,48000.0,United States,Man,10
48887,43.0,Yearly,128000.0,128000.0,United States,Man,18
48892,21.0,Yearly,84000.0,84000.0,United States,Man,7
48893,54.0,Yearly,190000.0,190000.0,United States,Man,38
48894,38.0,Yearly,85000.0,56788.0,Australia,Woman,11
48895,26.0,Yearly,65000.0,49160.0,Canada,Man,9
48896,30.0,Yearly,115000.0,115000.0,United States,Man,16
48897,24.0,Yearly,82067.0,82067.0,United States,Man,5
48898,39.0,Yearly,70000.0,90482.0,United Kingdom,Man,34
48899,36.0,Yearly,400000.0,400000.0,United States,Man,17
48901,27.0,Yearly,40000.0,43239.0,France,Man,9
48902,45.0,Monthly,9150.0,118692.0,Germany,Man,30
48903,43.0,Yearly,70000.0,75669.0,Germany,Man,29
48904,29.0,Monthly,2800.0,36324.0,Germany,Man,10
48905,33.0,Monthly,67000.0,11220.0,India,Man,14
48906,34.0,Yearly,125000.0,125000.0,United States,Man,20
48908,39.0,Monthly,15000.0,7344.0,Ukraine,Man,16
48909,35.0,Yearly,110000.0,110000.0,United States,Man,4
